@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

R_data_frame,3,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,100,169,0,37.174721,62.825279,0,0.136494,0.321738,0.402244,87.447031,93.754165,526.121817,456.856293,69.265525,1.955843,1.698351,0.257493,92.639029,0.344383,17.607905,0.625,25,0.008734,2,0.991266,227,0.375,15,0.925926,0.625,0.746269,0.72967,0.808133,0.634466,0.371747,0.250273,0.749727,0.628253,?,0.371747,?,?,0.600266,0.360367,?,0.371747,0.002,0.001,0,0,0,0,2532,207181,24261,99.256506,92.472119,?,?
R_data_frame,4,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,101,168,0,37.546468,62.453532,0,0.135131,0.324327,0.401853,88.155023,93.668276,526.065321,452.828677,73.236643,1.955633,1.683378,0.272255,87.987175,0.32709,16.725523,0.575,23,0,0,1,229,0.425,17,1,0.575,0.730159,0.731618,0.7875,0.638197,0.375465,0.255046,0.744954,0.624535,?,0.375465,?,?,0.593578,0.359187,?,0.375465,0.003,0,0.015625,0,15.625,0,2532,207181,24261,100,93.587361,?,?
R_data_frame,4,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,99,170,0,36.802974,63.197026,0,0.130774,0.325691,0.406269,88.521529,94.692294,526.121817,469.337789,56.784029,1.955843,1.74475,0.211093,86.6974,0.322295,16.478579,0.575,23,0.0131,3,0.9869,226,0.425,17,0.884615,0.575,0.69697,0.676576,0.78095,0.571851,0.36803,0.250922,0.749078,0.63197,?,0.36803,?,?,0.591464,0.348761,?,0.36803,0.003,0,0,0,0,0,2532,207181,24261,98.884758,92.750929,?,?
R_data_frame,4,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,96,173,0,35.687732,64.312268,0,0.10645,0.332129,0.407903,90.329924,95.142663,525.12898,469.542443,55.586538,1.952152,1.745511,0.206641,74.505566,0.276972,14.188051,0.461538,18,0,0,1,230,0.538462,21,1,0.461538,0.631579,0.650326,0.730769,0.539605,0.356877,0.262636,0.737364,0.643123,?,0.356877,?,?,0.573473,0.339463,?,0.356877,0.002,0,0,0,0,0,2532,207181,24261,100,94.981413,?,?
R_data_frame,4,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,98,171,0,36.431227,63.568773,0,0.1181,0.328852,0.405278,89.438563,94.530212,525.12898,461.996129,63.132852,1.952152,1.717458,0.234695,79.95883,0.297245,15.226513,0.512821,20,0,0,1,230,0.487179,19,1,0.512821,0.677966,0.688251,0.75641,0.583452,0.364312,0.2596,0.7404,0.635688,?,0.364312,?,?,0.581636,0.347918,?,0.364312,0.003,0,0.015625,0,15.625,0,2532,207181,24261,100,94.423792,?,?
R_data_frame,4,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,95,174,0,35.315985,64.684015,0,0.100611,0.333771,0.409214,90.776392,95.448288,525.12898,473.342779,51.786201,1.952152,1.759639,0.192514,71.77658,0.266827,13.668371,0.435897,17,0,0,1,230,0.564103,22,1,0.435897,0.607143,0.630748,0.717949,0.517682,0.35316,0.264155,0.735845,0.64684,?,0.35316,?,?,0.569391,0.335248,?,0.35316,0.003,0,0,0,0,0,2532,207181,24261,100,95.260223,?,?
R_data_frame,4,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,100,169,0,37.174721,62.825279,0,0.129716,0.325582,0.402645,88.549312,93.916129,525.12898,454.521134,70.607847,1.952152,1.68967,0.262483,85.405787,0.317494,16.263773,0.564103,22,0,0,1,230,0.435897,17,1,0.564103,0.721311,0.72476,0.782051,0.6273,0.371747,0.256564,0.743436,0.628253,?,0.371747,?,?,0.5898,0.356407,?,0.371747,0.003,0,0,0,0,0,2532,207181,24261,100,93.866171,?,?
R_data_frame,4,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,98,171,0,36.431227,63.568773,0,0.12073,0.326301,0.405632,88.744758,94.612811,525.12898,465.999898,59.129083,1.952152,1.732342,0.219811,84.554278,0.314328,16.101621,0.564103,22,0.008696,2,0.991304,228,0.435897,17,0.916667,0.564103,0.698413,0.685992,0.777703,0.580291,0.364312,0.257825,0.742175,0.635688,?,0.364312,?,?,0.58838,0.349242,?,0.364312,0.003,0,0,0,0,0,2532,207181,24261,99.256506,93.30855,?,?
R_data_frame,4,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,103,166,0,38.289963,61.710037,0,0.147076,0.320693,0.398682,87.219415,92.99185,525.12898,443.439428,81.689552,1.952152,1.648474,0.303679,93.564316,0.347823,17.817397,0.641026,25,0,0,1,230,0.358974,14,1,0.641026,0.78125,0.777332,0.820513,0.69307,0.3829,0.25201,0.74799,0.6171,?,0.3829,?,?,0.602045,0.369207,?,0.3829,0.002,0,0,0,0,0,2532,207181,24261,100,93.02974,?,?
R_data_frame,4,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,96,173,0,35.687732,64.312268,0,0.10645,0.332129,0.407903,90.329924,95.142663,525.12898,469.542443,55.586538,1.952152,1.745511,0.206641,74.505566,0.276972,14.188051,0.461538,18,0,0,1,230,0.538462,21,1,0.461538,0.631579,0.650326,0.730769,0.539605,0.356877,0.262636,0.737364,0.643123,?,0.356877,?,?,0.573473,0.339463,?,0.356877,0.003,0,0,0,0,0,2532,207181,24261,100,94.981413,?,?
R_data_frame,4,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,101,168,0,37.546468,62.453532,0,0.136156,0.324291,0.402802,88.198029,93.952755,525.12898,1522.908989,-997.780008,1.952152,5.661372,-3.709219,87.721729,0.326103,16.704797,0.589744,23,0.004348,1,0.995652,229,0.410256,16,0.958333,0.589744,0.730159,0.723031,0.792698,0.62465,0.375465,0.254158,0.745842,0.624535,?,0.375465,?,?,0.593212,0.356966,?,0.375465,0.003,0,0,0,0,0,2532,207181,24261,99.628253,93.30855,?,?
R_data_frame,5,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,104,165,0,38.66171,61.33829,0,0.153653,0.320256,0.400854,87.048518,93.435555,526.065321,2586.054032,-2059.988711,1.955633,9.613584,-7.657951,95.329826,0.354386,18.121291,0.65,26,0.008734,2,0.991266,227,0.35,14,0.928571,0.65,0.764706,0.747134,0.820633,0.655616,0.386617,0.248754,0.751246,0.613383,?,0.386617,?,?,0.604426,0.364802,?,0.386617,0.003,0,0.015625,0,15.625,0,2532,207181,24261,99.256506,92.193309,?,?
R_data_frame,5,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,97,172,0,36.05948,63.94052,0,0.112279,0.33049,0.406591,89.88398,94.836639,525.12898,465.760285,59.368696,1.952152,1.731451,0.220701,77.232984,0.287111,14.707431,0.487179,19,0,0,1,230,0.512821,20,1,0.487179,0.655172,0.669481,0.74359,0.561529,0.360595,0.261118,0.738882,0.639405,?,0.360595,?,?,0.577554,0.343686,?,0.360595,0.003,0,0,0,0,0,2532,207181,24261,100,94.702602,?,?
R_data_frame,5,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,100,169,0,37.174721,62.825279,0,0.129716,0.325582,0.402645,88.549312,93.916129,525.12898,454.521134,70.607847,1.952152,1.68967,0.262483,85.405787,0.317494,16.263773,0.564103,22,0,0,1,230,0.435897,17,1,0.564103,0.721311,0.72476,0.782051,0.6273,0.371747,0.256564,0.743436,0.628253,?,0.371747,?,?,0.5898,0.356407,?,0.371747,0.003,0,0,0,0,0,2532,207181,24261,100,93.866171,?,?
R_data_frame,5,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,98,171,0,36.431227,63.568773,0,0.1181,0.328852,0.405278,89.438563,94.530212,525.12898,461.996129,63.132852,1.952152,1.717458,0.234695,79.95883,0.297245,15.226513,0.512821,20,0,0,1,230,0.487179,19,1,0.512821,0.677966,0.688251,0.75641,0.583452,0.364312,0.2596,0.7404,0.635688,?,0.364312,?,?,0.581636,0.347918,?,0.364312,0.002,0,0,0,0,0,2532,207181,24261,100,94.423792,?,?
R_data_frame,5,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,96,173,0,35.687732,64.312268,0,0.108452,0.331501,0.409475,90.158963,95.509103,525.12898,475.654236,49.474744,1.952152,1.768231,0.183921,76.338664,0.283787,14.537126,0.487179,19,0.008696,2,0.991304,228,0.512821,20,0.904762,0.487179,0.633333,0.627954,0.739242,0.515131,0.356877,0.260861,0.739139,0.643123,?,0.356877,?,?,0.576175,0.336632,?,0.356877,0.003,0,0,0,0,0,2532,207181,24261,99.256506,94.144981,?,?
R_data_frame,5,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,95,174,0,35.315985,64.684015,0,0.100611,0.333771,0.409214,90.776392,95.448288,525.12898,473.342779,51.786201,1.952152,1.759639,0.192514,71.77658,0.266827,13.668371,0.435897,17,0,0,1,230,0.564103,22,1,0.435897,0.607143,0.630748,0.717949,0.517682,0.35316,0.264155,0.735845,0.64684,?,0.35316,?,?,0.569391,0.335248,?,0.35316,0.002,0,0,0,0,0,2532,207181,24261,100,95.260223,?,?
R_data_frame,5,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,100,169,0,37.174721,62.825279,0,0.129716,0.325582,0.402645,88.549312,93.916129,525.12898,454.521134,70.607847,1.952152,1.68967,0.262483,85.405787,0.317494,16.263773,0.564103,22,0,0,1,230,0.435897,17,1,0.564103,0.721311,0.72476,0.782051,0.6273,0.371747,0.256564,0.743436,0.628253,?,0.371747,?,?,0.5898,0.356407,?,0.371747,0.003,0,0,0,0,0,2532,207181,24261,100,93.866171,?,?
R_data_frame,5,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,100,169,0,37.174721,62.825279,0,0.129716,0.325582,0.402645,88.549312,93.916129,525.12898,454.521134,70.607847,1.952152,1.68967,0.262483,85.405787,0.317494,16.263773,0.564103,22,0,0,1,230,0.435897,17,1,0.564103,0.721311,0.72476,0.782051,0.6273,0.371747,0.256564,0.743436,0.628253,?,0.371747,?,?,0.5898,0.356407,?,0.371747,0.003,0,0.015625,0,15.625,0,2532,207181,24261,100,93.866171,?,?
R_data_frame,5,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,96,173,0,35.687732,64.312268,0,0.107786,0.330872,0.408051,89.988057,95.177003,525.12898,470.557276,54.571704,1.952152,1.749284,0.202869,76.788647,0.28546,14.622816,0.487179,19,0.004348,1,0.995652,229,0.512821,20,0.95,0.487179,0.644068,0.648003,0.741416,0.53717,0.356877,0.261749,0.738251,0.643123,?,0.356877,?,?,0.576845,0.339972,?,0.356877,0.003,0,0,0,0,0,2532,207181,24261,99.628253,94.423792,?,?
R_data_frame,5,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,101,168,0,37.546468,62.453532,0,0.141,0.321402,0.400715,87.355603,93.397808,526.121817,450.171685,75.950133,1.955843,1.673501,0.282343,93.048034,0.345903,17.685644,0.625,25,0.004367,1,0.995633,228,0.375,15,0.961538,0.625,0.757576,0.747296,0.810317,0.656724,0.375465,0.249623,0.750377,0.624535,?,0.375465,?,?,0.600985,0.363837,?,0.375465,0.003,0,0,0,0,0,2532,207181,24261,99.628253,92.750929,?,?
R_data_frame,6,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,98,171,0,36.431227,63.568773,0,0.122575,0.327614,0.404516,89.044222,94.283886,526.121817,460.357804,65.764013,1.955843,1.711367,0.244476,82.537027,0.306829,15.687817,0.525,21,0,0,1,229,0.475,19,1,0.525,0.688525,0.69626,0.7625,0.595632,0.364312,0.254937,0.745063,0.635688,?,0.364312,?,?,0.585432,0.350637,?,0.364312,0.003,0,0,0,0,0,2532,207181,24261,100,94.144981,?,?
R_data_frame,6,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,95,174,0,35.315985,64.684015,0,0.100317,0.334158,0.409746,90.82734,95.508206,526.065321,475.475196,50.590125,1.955633,1.767566,0.188067,71.604587,0.266188,13.611349,0.425,17,0,0,1,229,0.575,23,1,0.425,0.596491,0.621458,0.7125,0.510502,0.35316,0.264155,0.735845,0.64684,?,0.35316,?,?,0.569166,0.333907,?,0.35316,0.002,0,0,0,0,0,2532,207181,24261,100,95.260223,?,?
R_data_frame,6,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,100,169,0,37.174721,62.825279,0,0.129716,0.325582,0.402645,88.549312,93.916129,525.12898,454.521134,70.607847,1.952152,1.68967,0.262483,85.405787,0.317494,16.263773,0.564103,22,0,0,1,230,0.435897,17,1,0.564103,0.721311,0.72476,0.782051,0.6273,0.371747,0.256564,0.743436,0.628253,?,0.371747,?,?,0.5898,0.356407,?,0.371747,0.002,0.001,0,0,0,0,2532,207181,24261,100,93.866171,?,?
R_data_frame,6,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,99,170,0,36.802974,63.197026,0,0.12522,0.328093,0.406898,89.232006,94.908091,525.12898,2602.641352,-2077.512372,1.952152,9.675247,-7.723094,81.807467,0.304117,15.578547,0.538462,21,0.008696,2,0.991304,228,0.461538,18,0.913043,0.538462,0.677419,0.667035,0.764883,0.558553,0.36803,0.256307,0.743693,0.63197,?,0.36803,?,?,0.584379,0.345119,?,0.36803,0.003,0,0,0,0,0,2532,207181,24261,99.256506,93.587361,?,?
R_data_frame,6,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,97,172,0,36.05948,63.94052,0,0.112279,0.33049,0.406591,89.88398,94.836639,525.12898,465.760285,59.368696,1.952152,1.731451,0.220701,77.232984,0.287111,14.707431,0.487179,19,0,0,1,230,0.512821,20,1,0.487179,0.655172,0.669481,0.74359,0.561529,0.360595,0.261118,0.738882,0.639405,?,0.360595,?,?,0.577554,0.343686,?,0.360595,0.003,0,0.015625,0,15.625,0,2532,207181,24261,100,94.702602,?,?
R_data_frame,6,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,95,174,0,35.315985,64.684015,0,0.101957,0.332523,0.409359,90.436888,95.482147,525.12898,474.356239,50.772741,1.952152,1.763406,0.188746,74.052337,0.275287,14.101743,0.461538,18,0.004348,1,0.995652,229,0.538462,21,0.947368,0.461538,0.62069,0.628271,0.728595,0.515314,0.35316,0.263267,0.736733,0.64684,?,0.35316,?,?,0.572763,0.335759,?,0.35316,0.003,0,0,0,0,0,2532,207181,24261,99.628253,94.702602,?,?
R_data_frame,6,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,101,168,0,37.546468,62.453532,0,0.135512,0.32395,0.401326,88.105481,93.608461,525.12898,450.809958,74.319023,1.952152,1.675873,0.276279,88.126889,0.327609,16.781951,0.589744,23,0,0,1,230,0.410256,16,1,0.589744,0.741935,0.742554,0.794872,0.649223,0.375465,0.255046,0.744954,0.624535,?,0.375465,?,?,0.593882,0.360665,?,0.375465,0.003,0,0,0,0,0,2532,207181,24261,100,93.587361,?,?
R_data_frame,6,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,100,169,0,37.174721,62.825279,0,0.130366,0.32623,0.40408,88.725538,94.250883,525.12898,459.545719,65.583261,1.952152,1.708348,0.243804,84.941781,0.315769,16.175413,0.564103,22,0.004348,1,0.995652,229,0.435897,17,0.956522,0.564103,0.709677,0.704795,0.779877,0.602773,0.371747,0.255676,0.744324,0.628253,?,0.371747,?,?,0.589131,0.352715,?,0.371747,0.003,0,0.015625,0,15.625,0,2532,207181,24261,99.628253,93.587361,?,?
R_data_frame,6,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,101,168,0,37.546468,62.453532,0,0.135512,0.32395,0.401326,88.105481,93.608461,525.12898,450.809958,74.319023,1.952152,1.675873,0.276279,88.126889,0.327609,16.781951,0.589744,23,0,0,1,230,0.410256,16,1,0.589744,0.741935,0.742554,0.794872,0.649223,0.375465,0.255046,0.744954,0.624535,?,0.375465,?,?,0.593882,0.360665,?,0.375465,0.003,0,0,0,0,0,2532,207181,24261,100,93.587361,?,?
R_data_frame,6,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,101,168,0,37.546468,62.453532,0,0.138084,0.321344,0.401694,87.396643,93.694294,525.12898,454.813277,70.315703,1.952152,1.690756,0.261397,92.76866,0.344865,17.665881,0.641026,25,0.008696,2,0.991304,228,0.358974,14,0.925926,0.641026,0.757576,0.740884,0.816165,0.645587,0.375465,0.25327,0.74673,0.624535,?,0.375465,?,?,0.600626,0.361968,?,0.375465,0.002,0,0,0,0,0,2532,207181,24261,99.256506,92.472119,?,?
R_data_frame,7,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,98,171,0,36.431227,63.568773,0,0.120074,0.328222,0.406857,89.26722,94.898508,525.12898,468.073933,57.055047,1.952152,1.740052,0.212101,81.794762,0.30407,15.576128,0.538462,21,0.008696,2,0.991304,228,0.461538,18,0.913043,0.538462,0.677419,0.667035,0.764883,0.558553,0.364312,0.257825,0.742175,0.635688,?,0.364312,?,?,0.584339,0.34504,?,0.364312,0.003,0,0,0,0,0,2532,207181,24261,99.256506,93.587361,?,?
R_data_frame,7,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,97,172,0,36.05948,63.94052,0,0.112279,0.33049,0.406591,89.88398,94.836639,525.12898,465.760285,59.368696,1.952152,1.731451,0.220701,77.232984,0.287111,14.707431,0.487179,19,0,0,1,230,0.512821,20,1,0.487179,0.655172,0.669481,0.74359,0.561529,0.360595,0.261118,0.738882,0.639405,?,0.360595,?,?,0.577554,0.343686,?,0.360595,0.002,0,0,0,0,0,2532,207181,24261,100,94.702602,?,?
R_data_frame,7,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,94,175,0,34.944238,65.055762,0,0.094764,0.335415,0.410522,91.223385,95.75352,525.12898,477.161474,47.967507,1.952152,1.773834,0.178318,69.04603,0.256677,13.148394,0.410256,16,0,0,1,230,0.589744,23,1,0.410256,0.581818,0.610705,0.705128,0.495758,0.349442,0.265673,0.734327,0.650558,?,0.349442,?,?,0.565309,0.331041,?,0.349442,0.003,0,0,0,0,0,2532,207181,24261,100,95.539033,?,?
R_data_frame,7,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,102,167,0,37.918216,62.081784,0,0.141298,0.322321,0.400005,87.662182,93.30037,525.12898,447.11611,78.012871,1.952152,1.662142,0.290011,90.8464,0.337719,17.299826,0.615385,24,0,0,1,230,0.384615,15,1,0.615385,0.761905,0.760071,0.807692,0.671147,0.379182,0.253528,0.746472,0.620818,?,0.379182,?,?,0.597964,0.364931,?,0.379182,0.003,0,0,0,0,0,2532,207181,24261,100,93.30855,?,?
R_data_frame,7,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,97,172,0,36.05948,63.94052,0,0.112279,0.33049,0.406591,89.88398,94.836639,525.12898,465.760285,59.368696,1.952152,1.731451,0.220701,77.232984,0.287111,14.707431,0.487179,19,0,0,1,230,0.512821,20,1,0.487179,0.655172,0.669481,0.74359,0.561529,0.360595,0.261118,0.738882,0.639405,?,0.360595,?,?,0.577554,0.343686,?,0.360595,0.003,0,0.015625,0,15.625,0,2532,207181,24261,100,94.702602,?,?
R_data_frame,7,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,99,170,0,36.802974,63.197026,0,0.123913,0.327216,0.403962,88.993673,94.223377,525.12898,458.249802,66.879179,1.952152,1.703531,0.248621,82.6831,0.307372,15.745294,0.538462,21,0,0,1,230,0.461538,18,1,0.538462,0.7,0.706668,0.769231,0.605376,0.36803,0.258082,0.741918,0.63197,?,0.36803,?,?,0.585718,0.352158,?,0.36803,0.003,0,0,0,0,0,2532,207181,24261,100,94.144981,?,?
R_data_frame,7,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,101,168,0,37.546468,62.453532,0,0.135512,0.32395,0.401326,88.105481,93.608461,525.12898,450.809958,74.319023,1.952152,1.675873,0.276279,88.126889,0.327609,16.781951,0.589744,23,0,0,1,230,0.410256,16,1,0.589744,0.741935,0.742554,0.794872,0.649223,0.375465,0.255046,0.744954,0.624535,?,0.375465,?,?,0.593882,0.360665,?,0.375465,0.003,0,0,0,0,0,2532,207181,24261,100,93.587361,?,?
R_data_frame,7,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,103,166,0,38.289963,61.710037,0,0.150241,0.318546,0.40054,86.635701,93.425046,525.12898,453.216472,71.912508,1.952152,1.68482,0.267333,97.802507,0.363578,18.624473,0.692308,27,0.013043,3,0.986957,227,0.307692,12,0.9,0.692308,0.782609,0.759758,0.839632,0.667687,0.3829,0.249346,0.750654,0.6171,?,0.3829,?,?,0.60812,0.367232,?,0.3829,0.002,0.001,0,0,0,0,2532,207181,24261,98.884758,91.635688,?,?
R_data_frame,7,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,103,166,0,38.289963,61.710037,0,0.147287,0.321385,0.400691,87.355357,93.397589,526.065321,1517.505408,-991.440087,1.955633,5.641284,-3.685651,93.046168,0.345897,17.687189,0.625,25,0.004367,1,0.995633,228,0.375,15,0.961538,0.625,0.757576,0.747296,0.810317,0.656724,0.3829,0.251141,0.748859,0.6171,?,0.3829,?,?,0.601036,0.363979,?,0.3829,0.003,0,0,0,0,0,2532,207181,24261,99.628253,92.750929,?,?
R_data_frame,7,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20211023.1456,2421,269,93,176,0,34.572491,65.427509,0,0.093721,0.335822,0.411081,91.275006,95.813963,526.121817,479.365579,46.756238,1.955843,1.782028,0.173815,68.873054,0.256034,13.090705,0.4,16,0,0,1,229,0.6,24,1,0.4,0.571429,0.60171,0.7,0.489219,0.345725,0.262392,0.737608,0.654275,?,0.345725,?,?,0.565091,0.329634,?,0.345725,0.003,0,0,0,0,0,2532,207181,24261,100,95.539033,?,?
